LOCATION,SHOT_NUMBER,PERIOD,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST,FGM,opposing_team,GAME_CLOCK_sec
A,3,4,6.6,1,1.6,23.4,3,3.7,0,ORL,541
H,9,4,10.5,2,3.6,1.8,2,2.6,1,MEM,295
A,11,2,19,5,5.7,1.8,2,4.6,1,MIL,62
H,8,4,4,1,2.5,19.8,2,3.6,0,BOS,453
A,3,2,9.4,4,4,6.1,2,1.6,0,MEM,571
A,10,4,15,0,0.8,24.2,3,3.1,1,DEN,86
A,6,2,19.9,5,4.6,24.6,3,2.6,0,UTA,379
A,2,1,17.6,0,1.7,20.3,2,8.4,0,POR,532
A,3,1,12.6,10,10.8,3.2,2,1,1,PHX,402
H,4,3,13.2,0,1,19.2,2,6.7,0,BKN,662
H,7,4,15.7,0,1,24.2,3,7.3,0,GSW,50
A,16,4,16.2,3,5.7,19.3,2,3.7,1,POR,419
A,10,4,15.1,9,7.9,11.6,2,3.2,0,DAL,565
H,7,3,12.3,0,0.5,3.2,2,3,1,DAL,566
A,6,3,20.3,0,0.8,2.8,2,7.4,1,DAL,394
A,3,1,9.1,0,0.8,1.9,2,3.5,0,MIN,29
A,2,2,16.8,4,4.3,20.5,2,6.3,0,NYK,411
A,20,4,3.6,4,7.6,2.9,2,0.2,1,SAC,534
A,20,5,0,1,1.6,44.6,3,3.4,0,IND,0
H,6,3,14,0,0.8,0.3,2,2.1,0,SAS,650
A,2,1,16.1,0,0.8,21.6,2,5,0,GSW,297
A,9,3,20,5,3.6,3.8,2,2.8,1,CLE,500
A,6,3,14.7,2,2.2,4.7,2,1.9,0,SAC,71
H,5,3,4.8,3,3.7,5.1,2,1.9,1,NOP,345
A,16,4,14.6,0,1.2,25.1,3,6.6,1,ATL,75
A,26,4,9,12,12.9,6,2,5.9,0,GSW,264
A,1,1,15.1,0,1.2,1.3,2,3.6,1,MIA,97
A,4,1,2.3,26,21.3,16.1,2,2.7,0,PHI,5
H,6,3,15.9,0,0.9,22.7,3,6.4,0,LAL,52
A,1,2,8.7,0,0.6,3.3,2,1.9,1,MIN,705
A,8,3,9.6,0,3.2,4.3,2,0.3,0,ORL,553
A,2,1,3.2,0,0.8,25.3,3,3.1,0,TOR,597
A,13,4,21.3,0,0.6,3.8,2,3,1,SAS,84
A,6,4,12.6,0,0.9,3.7,2,3.4,1,OKC,91
H,3,2,6.6,2,3.9,12.7,2,2.5,1,MIN,545
H,1,1,12.2,0,1.1,19.7,2,8.1,1,CLE,376
H,10,3,13.3,0,1,2.5,2,1.2,1,NOP,96
A,8,4,2.1,1,2.3,18.7,2,3.4,0,NOP,178
A,2,1,11.7,3,5.3,7.6,2,1.5,0,OKC,523
A,5,4,11.2,1,1.6,6.3,2,2.1,1,SAS,219
A,1,2,8.9,0,0.4,1.9,2,3.4,1,BOS,655
A,4,3,14,1,2.9,7.5,2,1.5,0,ORL,686
A,2,1,8.1,0,0.1,18.6,2,11.4,1,SAS,610
H,1,1,24,0,0.1,0.8,2,2,1,CHA,261
H,4,1,20,0,1,4,2,2.9,1,DET,210
H,6,2,5,1,2.1,6.5,2,0.7,0,POR,198
A,15,3,24,0,0.2,0.8,2,1.3,1,POR,116
A,9,3,7.1,3,3.6,6.9,2,3,0,WAS,556
A,9,4,23.9,0,2.4,2.4,2,1,0,PHI,319
A,8,4,16.1,1,1.3,8.4,2,2.5,0,NYK,532
A,2,1,7.7,0,0.9,18.7,2,5.1,0,ORL,381
A,2,1,14.5,11,9.9,6.1,2,1.1,0,BOS,244
A,3,1,8.8,0,0,7,2,1.4,0,WAS,38
A,3,1,7,0,0.7,22.4,3,6.1,1,HOU,372
H,21,4,19,5,5.6,28.1,3,4.9,0,ATL,38
H,4,2,12.7,2,4,6.6,2,2,0,IND,174
A,3,2,24,0,0.4,0.5,2,2.9,1,BKN,341
A,4,2,9.1,0,0.9,18.5,2,9.2,1,SAC,103
H,13,4,16.4,1,3.6,6.8,2,2,0,BKN,215
A,7,4,2.2,0,1.5,1.2,2,3.8,1,DEN,698
A,14,3,17.8,0,0.7,8.1,2,2.5,1,IND,165
H,4,2,14.6,1,1.1,17.9,2,7.7,1,DEN,313
A,7,3,14.5,1,2.1,25.8,3,4.9,0,ORL,527
H,11,3,12.5,0,1.3,1.9,2,0.4,1,BKN,399
H,7,3,14.9,1,2.2,6.8,2,3.1,1,SAS,610
A,10,4,24,0,0,3.7,2,3.2,1,DAL,188
H,4,1,19.3,0,1.6,4.6,2,4,0,HOU,496
H,7,1,7,6,7.1,3.3,2,0.5,0,NOP,34
H,10,3,2.7,2,3.8,16.1,2,2.8,0,PHI,485
A,5,1,3.1,9,11.1,4.9,2,1.3,0,DEN,91
A,3,1,0,0,0.9,24.1,3,7.7,0,IND,280
A,10,3,14.6,0,1,26.5,3,6.8,0,HOU,353
A,1,1,3.7,1,0.7,7.2,2,5.4,0,SAS,444
H,6,2,2,2,3.2,6.6,2,2.1,0,IND,279
H,3,1,24,0,0,5,2,2.7,1,SAC,391
H,22,5,5.9,1,2.3,4.2,2,1.6,1,NYK,90
H,7,4,15.9,0,0.8,23.3,3,3,0,NYK,647
A,5,1,9.5,0,0.9,16.8,2,5.9,1,MIA,117
A,4,1,9.9,1,4.7,14.6,2,2.8,0,MIA,352
H,1,3,12,4,5.3,4.1,2,2.7,0,CLE,378
H,6,4,2.9,2,1.7,6,2,0.1,0,CHI,319
H,9,4,12,1,1.7,16.9,2,5.2,0,NYK,501
A,8,3,1.9,0,0.4,5.8,2,4.8,1,NOP,441
H,6,1,4.9,0,2.6,19,2,3.5,0,BOS,242
A,2,2,17.9,3,4.4,8.1,2,1.5,0,UTA,558
A,4,1,7.7,2,2.4,11.3,2,4.3,0,ORL,427
A,7,2,11.4,1,2.6,7.3,2,2.3,1,LAC,128
H,6,2,5.1,0,0.6,2.8,2,3.1,0,WAS,128
A,1,3,2.1,0,0.8,5.3,2,2.5,1,DET,138
A,4,2,12.1,0,0.7,20.1,2,6,1,MIA,319
H,3,2,10.3,4,6.4,7.7,2,1.8,1,ATL,577
H,3,2,11.3,2,2.4,4.9,2,2.9,0,IND,263
A,8,3,8,3,4.9,10.8,2,3.7,1,TOR,167
H,5,3,4.1,2,2,6.7,2,1.9,0,MIN,39
H,8,4,1.6,2,2,14.2,2,3.1,0,CHI,127
H,6,3,23.3,0,1,1.2,2,1.3,1,PHX,249
H,2,1,15,0,1.2,12.5,2,3.6,0,LAC,623
H,3,2,22.2,1,3.4,5.4,2,0.9,0,MIA,193
H,13,4,10.7,1,1.5,20.9,2,4,0,ATL,266
A,9,3,14.3,1,1.4,4.9,2,1.7,0,DEN,239
A,5,2,13,0,0.7,2.1,2,4,0,ATL,474
A,2,1,7.2,4,5,6,2,3.3,0,CLE,424
A,7,1,3,2,2.8,24.1,3,3.3,0,SAS,74
A,15,3,11.1,11,10.4,25.3,2,1.6,0,WAS,101
H,1,1,16.7,0,1.1,24.6,3,12.1,0,MIN,424
H,8,4,8.6,0,0,3.8,2,3.1,0,NOP,490
H,1,1,11.6,2,3.3,19.6,2,7.9,0,LAL,356
H,5,4,7,2,5.1,8,2,2.6,0,DAL,486
A,2,1,19.6,0,1,4.2,2,5,1,BKN,549
H,2,4,11.2,1,1.8,6.1,2,5,1,ORL,635
A,1,2,4.9,2,4.1,13,2,3.8,0,MIL,686
H,3,1,9.5,2,2.1,20.4,2,3.7,0,UTA,293
A,2,1,6.6,0,1,11.2,2,3.6,1,UTA,447
A,2,2,23.2,1,1.7,16.3,2,6.6,0,ORL,370
H,1,1,11.7,0,3.3,6.4,2,1.2,1,SAS,620
H,6,2,0,1,3.3,12.6,2,3.9,1,HOU,553
H,1,1,18.1,1,1.6,25.1,3,7.6,1,TOR,97
A,8,2,10.3,1,1.4,5.1,2,1.5,1,WAS,88
H,7,1,14,0,1.4,20.8,2,11.1,1,DAL,292
H,13,4,5.4,4,3.2,8.9,2,1.7,0,IND,216
H,3,2,13.7,3,4.1,23.4,3,7.5,0,UTA,601
A,17,3,8,1,2.2,25.5,3,4.1,1,GSW,236
H,3,4,14,12,10.7,14.3,2,4.9,0,BKN,436
H,5,2,17.5,0,0.8,5.4,2,3.3,1,MIN,524
H,16,4,10.6,1,6.2,7.6,2,1.4,1,CLE,392
A,5,2,14.9,0,0,2.3,2,1.1,1,UTA,79
H,10,3,12.7,0,1,20.9,2,6.7,1,ATL,409
H,4,1,14,1,2.7,15.7,2,4.7,0,LAL,55
H,10,3,8.1,4,3.9,6.6,2,1.7,1,BOS,277
A,1,1,7.8,1,2.4,4.9,2,2.8,0,POR,197
H,4,4,13.2,0,1.2,24.8,3,3.9,0,ORL,513
H,2,1,4.3,1,1.6,2.1,2,2.8,1,CLE,96
A,4,2,5.5,1,1.6,7.5,2,2.4,0,CHI,184
H,6,1,12.6,0,1.2,1,2,1.5,1,WAS,364
A,14,4,20,5,5,16.7,2,5,1,NOP,319
A,6,3,5.5,2,2.7,5.9,2,0.2,0,UTA,337
H,1,1,8.9,0,1,25.5,3,5.1,1,ATL,680
H,4,2,10,1,2.3,23.4,2,6.3,0,MIL,421
H,22,4,1.1,0,0.6,16.5,2,2.7,0,CHA,38
H,14,4,12.5,0,0.9,24.6,3,3.2,0,OKC,184
H,8,2,5,1,1.4,24.7,3,5.6,0,BOS,318
H,9,2,1.8,0,1.1,24.2,3,3.4,0,UTA,141
H,7,1,7.3,0,0.8,5.7,2,2.5,1,CHI,152
A,6,2,15.6,0,0.9,26.7,3,5.7,0,SAC,407
A,2,2,16.4,0,1.1,1.2,2,1.9,0,TOR,488
A,1,1,6.9,0,0.8,21.2,2,8.3,0,SAS,669
H,2,1,24,0,0,1.4,2,3.9,1,POR,265
H,8,3,17.1,0,0.7,24.6,3,4.1,0,NYK,369
H,15,3,10.1,8,6.7,14.5,2,3.3,0,HOU,355
H,1,1,9,4,2.7,4.3,2,3.8,1,DEN,284
H,2,2,6.1,0,0.8,24.3,3,6.4,0,CLE,395
H,4,2,12.6,2,2.2,10,2,3.2,0,POR,323
A,10,3,8.8,0,1,6.3,2,1.9,1,ATL,147
H,9,4,19.6,0,1,24.7,3,3.8,1,CHI,123
H,5,1,19,5,4.4,24.5,3,5.4,0,PHI,258
A,2,1,12.4,1,2.1,21.2,2,4.4,1,PHI,568
H,1,1,11.2,0,0.8,22.3,2,8.5,0,CHA,202
A,11,4,19.4,2,2.1,6.5,2,2.6,0,CHI,72
H,13,4,5.3,2,2,9,2,2.9,0,BOS,363
A,2,2,15.3,0,0.9,18.4,2,4.6,1,MIA,602
H,2,1,14.3,0,0.9,22.4,3,5.6,0,IND,522
A,3,4,12.7,10,11.6,4.7,2,2.2,1,MIN,588
A,3,1,19.7,0,0.8,4.6,2,2.1,1,DEN,415
A,13,4,2.2,3,2.4,22.9,3,2,0,PHX,282
H,2,1,18.8,0,0.9,24.9,3,4.8,1,SAC,44
H,5,3,14,12,10.2,21.2,2,4.7,1,LAL,535
A,23,4,14.8,4,4,21.7,2,5.9,1,CHI,411
A,8,2,22.9,0,-0.6,1.5,2,0,0,CLE,418
A,11,3,18.6,1,4.4,9.1,2,3,1,ORL,396
H,12,4,19.1,5,5.6,3,2,2.2,1,IND,546
H,2,4,15,6,5.9,21.7,2,4.5,0,UTA,644
H,4,2,12.1,0,1.6,15.9,2,4.2,0,MIL,550
H,5,2,11.8,10,6.7,11.9,2,4.4,0,NOP,556
H,12,3,15.9,2,2.3,7.7,2,2.6,1,HOU,328
A,2,1,16,8,7.3,6.3,2,2.3,0,LAC,571
H,11,3,8.4,16,15.3,8.9,2,1.7,0,SAS,189
H,1,1,9.7,1,1.8,18,2,3.3,1,CHI,659
A,2,1,15,0,0.8,1.1,2,2.9,0,DEN,288
A,5,3,11.8,2,1.6,15,2,4.4,0,GSW,607
H,2,1,16,4,4.3,8.2,2,2.3,1,ATL,428
A,2,1,19.6,3,3,3.5,2,2.9,1,DET,229
A,4,2,10.4,5,3,13.1,2,2.5,0,POR,287
H,6,2,12.8,16,11.2,10.9,2,3.2,0,CLE,33
H,16,4,13.4,0,1,24.3,3,12.1,0,BKN,439
H,13,4,8.7,1,1.8,8.8,2,0.2,1,BOS,138
H,2,1,15.7,0,0.9,22.6,3,4,1,DAL,613
H,11,3,17.2,0,0.9,24.4,3,6.4,0,NYK,424
A,10,4,18.4,0,0.9,18.3,2,4.8,0,SAS,396
H,5,4,9.3,0,0.6,25.2,3,4.1,1,BKN,493
H,7,3,13.3,0,1.1,25.1,3,6.5,1,DET,217
H,1,1,10,6,8,2.7,2,2.9,0,NYK,509
H,5,1,7.8,2,2,12.9,2,3.5,1,MEM,276
A,3,1,19.9,1,1.6,5,2,3.2,1,DEN,271
H,12,3,13.7,0,2.8,20,2,3.8,1,ORL,498
H,2,1,9.2,0,2.3,1.5,2,0.2,1,PHI,347
A,1,1,16.9,0,1,23.9,3,7.6,0,OKC,198
H,4,1,10.3,2,3.6,3.6,2,1.7,0,NOP,128
A,6,3,17.6,0,1,24.2,3,15.7,1,WAS,200
H,12,4,12.8,1,1.1,14.3,2,3.1,0,ORL,198
A,6,3,16.9,1,1.1,5.5,2,2.4,1,CHA,579
A,4,2,14.8,0,0.8,25.8,3,6.6,1,MEM,649
H,10,3,19.7,1,1.3,7.8,2,5.5,0,DET,365
H,7,3,12.8,0,0.9,24.5,3,9.7,1,CHA,86
H,9,4,17.1,2,2.7,9,2,2.5,1,ATL,471
H,9,3,7.3,1,2.8,7.7,2,2.8,1,MIL,365
A,19,4,18.5,3,2.8,24.3,3,3.3,0,SAC,228
A,2,2,24,0,0.6,2.6,2,1.3,1,ORL,494
H,6,2,9,0,0.8,25,3,8.3,0,CLE,233
H,8,2,12.4,2,2.3,3,2,1.9,1,MIL,32
H,2,1,19.6,1,1.9,12.1,2,4.8,1,CHA,29
H,14,3,11.2,0,0.8,22.6,3,5.5,0,NOP,181
H,2,2,1.5,0,0.7,18.8,2,6.4,0,IND,598
H,1,1,12,1,1.7,9.4,2,4.2,0,SAC,679
A,7,3,11.1,1,2.4,21.7,2,3.3,0,CHA,708
H,2,1,11.2,1,1,19.2,2,5.6,0,BKN,222
H,9,4,4.7,0,0.9,23.9,3,13.3,1,SAC,293
A,4,2,6.5,2,3,17,2,3.2,0,PHX,306
H,8,4,8.8,3,4.3,18.3,2,3.9,0,DEN,705
H,3,2,7.8,0,0.9,22.8,3,7.3,0,BOS,513
A,9,2,5.5,10,9.7,10.6,2,2.1,0,UTA,392
A,6,4,2.7,0,0.6,3.1,2,4.1,0,MIL,246
H,21,4,17.3,5,4.3,8.7,2,3.4,0,SAS,47
H,2,1,16.9,0,0,22.9,3,6.1,0,DEN,267
H,1,1,17.9,0,0.7,25.1,3,4.3,0,IND,584
H,5,3,12.6,0,0.8,20.1,2,10.1,1,DEN,560
H,13,4,7.3,4,6.1,21.6,3,4.6,1,LAC,703
H,10,4,6.7,0,0.7,24.3,3,4.6,0,MIA,458
A,13,4,12.2,0,1.2,3.2,2,1.6,1,MIA,255
H,4,1,6.3,0,0.9,12.5,2,4.4,0,LAC,434
A,3,2,12.6,0,2,20.9,2,6.9,1,BKN,490
A,4,3,12.4,3,2.9,7.9,2,0.8,1,SAC,614
A,5,2,20,0,0.8,2.1,2,2.3,1,GSW,409
H,4,1,14.7,2,3.3,9,2,2.7,0,UTA,47
H,5,2,14.1,12,9.9,7.6,2,2.5,0,ORL,36
H,6,4,14.9,0,1.2,24.3,3,6,0,NYK,626
A,5,1,18,0,0.8,23.7,3,4.2,1,OKC,363
H,3,3,5.2,0,2.1,18.2,2,3,0,GSW,149
A,2,1,8.8,3,1.8,8.7,2,2.2,0,TOR,470
H,1,1,13.7,2,3,5.1,2,2.9,1,WAS,136
A,2,1,11.4,1,3.6,3.4,2,4.1,1,POR,239
H,6,3,9.6,0,1,3.4,2,0.1,1,POR,694
A,12,3,13.6,1,4,5.2,2,2.8,0,TOR,573
A,6,2,5.3,6,4.2,6.2,2,2.2,0,CLE,78
H,6,1,24,0,0,0.3,2,3.4,1,OKC,49
H,4,1,12.7,0,0.9,15.9,2,4.1,1,CLE,50
H,5,2,24,0,0.3,0.7,2,4.9,1,DAL,250
A,5,1,20.2,2,3,4.5,2,2.8,0,DAL,156
H,3,4,12.5,0,0.8,2.7,2,3.5,1,CLE,475
H,15,4,9.5,3,3.3,9.6,2,5.7,1,LAL,231
A,6,2,24,0,0,3.1,2,0,1,LAC,375
A,2,2,18,0,1,23.7,3,11.3,1,CHI,592
A,3,1,11.7,0,0.7,24.7,3,5.6,1,MIN,367
A,9,2,9.9,0,2.6,17,2,4.8,1,OKC,334
A,8,3,9.4,0,0.8,22.6,3,5.2,1,LAC,326
H,2,1,0,0,0.4,1,2,2,1,MIN,6
A,6,2,20.3,1,1.6,6.8,2,5,1,NYK,61
A,15,5,12.3,0,0.8,18.8,2,4.4,0,SAC,28
A,14,4,6,0,1,2.4,2,2.1,0,DAL,504
H,4,4,14.4,0,0.7,22.1,3,4.4,0,WAS,497
H,15,4,12,0,2.8,19.7,2,4.5,1,POR,238
A,1,2,16.7,0,1,22.6,3,4.7,0,WAS,681
A,2,1,5,0,1.6,18.8,2,5.7,1,UTA,112
H,8,2,12.1,12,10.6,3.8,2,2.6,0,DET,632
A,4,4,14.8,0,0.8,18,2,8.3,1,GSW,147
A,11,4,18.7,1,1.4,4.4,2,2.7,1,MIA,242
H,3,1,6,0,2.7,6.4,2,1.4,1,WAS,448
A,10,3,5.7,0,0.8,19.6,2,4.1,0,LAL,450
A,1,1,1.8,0,0.9,23.5,2,4.2,0,MIA,507
H,5,2,17.6,1,1.3,19.1,2,4.3,1,TOR,38
H,2,1,21,0,0.6,3.5,2,2.3,1,UTA,155
H,11,2,20.2,0,0.9,24.2,3,8.5,1,DET,33
A,12,4,19.9,5,4.6,3.6,2,7,0,DET,194
H,4,1,11.9,2,3.6,21.5,2,5.9,1,BKN,240
A,7,2,7,2,2.5,3.8,2,4.2,0,OKC,450
A,3,2,10,2,1.8,8,2,5.4,1,HOU,239
H,6,1,19.9,0,1.8,23.3,3,4.3,1,HOU,119
A,2,1,13,0,1.8,13.6,2,5.4,0,MEM,79
H,7,3,15.2,3,1.8,10.8,2,3.9,1,LAL,612
A,6,2,10.3,1,1.9,1.1,2,2.1,0,SAS,163
H,1,2,2.8,0,0.8,24.3,3,4.7,0,NOP,595
H,2,1,2.8,6,5.2,10.8,2,2.2,0,IND,604
A,8,2,3.6,0,1.2,14.5,2,2.5,0,BKN,535
H,2,1,24,0,0.8,2.7,2,1.2,1,CLE,426
H,1,4,14.1,0,0.6,11.1,2,4.6,0,SAS,658
A,2,3,24,1,0.4,2.5,2,0.6,1,ATL,207
A,2,1,12.3,0,0.8,23.5,3,10.7,0,HOU,464
A,4,4,13,0,0.9,18.5,2,3.9,1,HOU,652
A,7,2,7.6,0,0.7,22.6,3,5,0,ATL,233
A,1,1,8.5,3,2.8,6.5,2,2,1,PHI,618
H,5,2,16.2,8,7.4,21.1,2,4.2,0,IND,368
A,4,2,14,4,2.6,10.6,2,1.8,0,MEM,378
A,3,1,9,0,0.9,3.1,2,2.4,1,MIA,489
A,8,2,15.7,0,1.2,1.4,2,1.9,1,SAC,324
H,10,3,9,3,2.7,8.2,2,3.2,1,BKN,516
A,5,4,4.7,6,6.5,8.9,2,1.1,0,ORL,552
H,3,3,19.1,0,1.2,23.5,3,3.6,0,ORL,35
A,1,2,10.7,3,3.3,10.6,2,3.9,0,ORL,598
H,3,4,20.3,4,4.6,4.6,2,0.6,1,MIA,564
H,2,1,11.1,0,2.8,13.5,2,1.5,0,CLE,500
H,11,3,6.2,0,0.6,7.6,2,1.7,1,PHI,44
H,2,1,13,0,3.9,19.1,2,4.4,0,BKN,504
A,6,3,24,0,1,0.6,2,2.1,1,MIA,596
A,15,4,5,0,0.9,7.6,2,1.5,0,POR,173
H,11,3,11.2,4,5.5,6.5,2,2.1,1,HOU,651
A,14,3,19.5,0,0.5,4.8,2,1.9,1,UTA,82
H,1,2,12,1,2.3,5.4,2,2.6,0,UTA,581
A,19,4,0,6,6,2.2,2,4.8,1,NYK,13
H,13,2,3.7,4,3,6.3,2,0.7,1,TOR,95
A,2,1,7.9,1,1.2,24.9,3,4.2,1,IND,580
H,9,3,5.9,2,1.5,9.1,2,2.4,0,MIN,478
H,10,3,20.1,0,0.8,24.4,3,4.6,1,BOS,256
H,12,4,11.1,15,13.1,20.2,2,2.4,0,PHX,131
H,13,4,3.4,0,1.2,26.9,3,3,1,IND,435
A,6,3,12,2,1.5,25.5,2,3.6,1,DET,208
H,13,3,8.2,2,5.3,12.6,2,3.2,1,IND,514
A,8,2,5.7,1,4,7.3,2,1.3,0,POR,358
H,5,3,16.5,0,0.9,1.2,2,3.3,1,SAC,548
A,2,1,17.1,1,1.7,7.5,2,5.3,1,LAC,341
A,3,1,9,0,1,22,3,5,0,ATL,35
H,4,4,5.4,0,0.8,22.4,3,5.5,1,CHA,242
H,1,1,7.7,1,1,25,3,5.1,1,NYK,15
A,17,4,4.8,23,19.2,24.9,3,8.4,1,GSW,116
H,12,3,23.8,0,0,5.1,2,0.9,1,LAL,427
H,15,4,17.1,3,2.9,26.3,3,5.4,0,BKN,38
A,19,4,5.7,0,0.7,6.4,2,3.6,1,MIL,488
A,6,3,9,0,0.6,1.4,2,1.3,0,LAL,685
A,1,1,13.1,4,3.3,14.8,2,4.6,1,MIN,265
H,6,3,3.5,5,6.1,5,2,2.4,0,IND,233
H,22,4,8.3,0,0.2,2.6,2,3.1,1,WAS,557
A,16,3,18.3,0,1.3,23.9,3,4.7,1,BKN,203
A,6,3,16.2,0,1.1,21.5,2,5.2,1,LAC,673
A,3,4,9.8,7,6.8,10.7,2,4.4,0,CLE,663
H,5,3,17,0,1.1,24.4,3,5.3,1,MIA,526
A,7,4,14.8,0,0.8,24.6,3,5,1,LAC,622
H,7,3,19,0,0.8,24.3,3,4,1,NYK,187
H,8,4,15.4,1,1.6,24.2,3,3.6,0,TOR,282
H,4,1,15.1,2,1.9,3.8,2,1.4,1,SAS,237
A,2,2,0.8,2,4.3,10.3,2,2.6,0,LAL,165
H,5,1,16.3,0,0.7,25.4,3,4.9,0,GSW,203
A,2,1,14,2,1.7,11.4,2,4.1,0,ATL,575
A,5,3,9.2,0,1,22.5,3,4.2,0,ATL,121
A,4,2,14.5,0,0.9,24.4,3,9.1,1,OKC,228
A,4,1,0,2,1.9,19.5,2,4.4,0,DEN,193
H,4,4,0,1,1.9,0.3,2,0,1,LAL,122
A,11,3,18.5,3,4.3,4.5,2,2.7,1,POR,229
A,4,3,16.1,7,7.4,6.3,2,2.4,0,HOU,386
H,1,1,20.5,3,3.8,3.8,2,0.9,1,UTA,574
H,7,3,10.6,1,2.7,22.4,3,5.6,1,TOR,602
A,10,4,16.1,1,1.5,2.1,2,2.1,0,TOR,394
A,5,4,10.5,2,5,12.4,2,2.5,1,MIN,14
A,4,2,1,0,0.8,24.8,3,6.1,0,MIN,359
A,5,3,24,0,-0.4,2.1,2,2.6,1,LAC,86
A,5,1,19,5,5.2,24.7,3,6.8,0,LAL,211
A,1,1,0.9,1,1.9,8.4,2,3,1,OKC,696
A,9,3,16.2,1,3.1,5.4,2,3.1,1,SAS,336
H,2,1,16.2,0,2,19.1,2,8.6,0,ATL,511
A,9,2,12.9,0,1.3,14.9,2,6.8,0,WAS,167
A,5,4,17.6,8,6,5.8,2,2.2,0,PHI,279
H,8,2,24,0,1.4,1.8,2,2,0,DEN,381
A,8,2,0,18,17.3,4.3,2,1.9,1,DAL,2
A,11,4,18.5,0,0.8,22.5,3,6.6,1,BOS,635
A,10,3,9.6,4,5.6,7.2,2,4.4,0,TOR,155
H,4,1,11.4,0,0.9,24.7,3,6.4,1,DET,315
H,2,1,3.3,0,1,22.3,3,15.7,1,UTA,202
H,5,1,0,3,1.8,30.3,3,2.8,0,MIA,1
A,9,2,3,0,0,22.4,3,14.1,0,TOR,5
A,3,3,13,2,3,10.6,2,4.2,1,NYK,129
H,6,4,23.7,0,0.1,5.4,2,3,0,NOP,681
A,9,4,7.7,1,2.5,5.8,2,1.4,0,CLE,424
A,2,1,13.4,3,4.9,18.2,2,3.8,1,ATL,310
H,2,1,24,0,1.2,0.3,2,1.7,0,NOP,92
H,12,3,24,0,0.2,2.8,2,3,1,ATL,539
H,4,3,10.4,1,1.7,2.4,2,0,0,SAC,706
A,9,3,14,8,7.6,24.5,3,4.8,0,PHI,291
A,6,3,6.1,1,1.2,4.9,2,1.5,0,CHA,94
H,4,2,1.7,0,0.6,24.3,3,9.4,0,UTA,5
H,15,4,9,5,6.5,10.3,2,4.4,1,BKN,376
H,8,3,9,0,1.1,20.5,2,6.9,1,OKC,390
H,2,2,19,0,0.9,24.8,3,6.6,0,NOP,228
A,6,2,15.6,1,1.6,20,2,3.3,1,ATL,56
A,9,3,9.2,0,0.7,26.3,3,5.1,0,DAL,530
H,2,1,22.7,1,2,8.1,2,1,0,WAS,541
H,5,1,7.7,0,4.8,24.8,3,3.8,1,GSW,194
A,14,3,14.4,0,1.2,20.1,2,9,1,CLE,608
A,13,3,4.6,0,1,15.9,2,5,1,BKN,386
H,1,1,1.5,0,1.1,23.1,3,8.7,0,PHI,204
A,5,3,0,11,10.1,16.2,2,3.6,1,IND,49
A,6,2,19.7,7,5.1,23.9,3,5.7,0,HOU,104
A,5,2,12.6,0,0.8,24.4,3,5.5,0,PHX,420
A,8,3,10,1,1.6,7.4,2,2.3,1,NOP,463
H,3,1,15.3,0,3.8,16.1,2,5.7,1,SAS,429
A,17,4,4,3,5.5,6.6,2,1.8,0,CHI,567
H,2,1,4.9,1,3.7,4.5,2,0.7,1,ATL,448
A,11,4,9,0,1.1,12,2,2.5,1,NOP,137
A,1,1,24,0,0.8,2,2,0.2,1,BKN,571
A,1,1,5.6,0,0.7,24.1,3,4.2,0,OKC,701
H,11,3,11.8,2,3.2,5.9,2,1.8,0,POR,483
H,3,1,15.8,9,8.7,25.6,3,4.4,1,GSW,272
A,7,3,19.1,5,5.4,9.9,2,3.5,0,DAL,611
A,1,1,18.7,5,4.5,4.4,2,4.9,1,DET,563
A,3,1,20.3,4,4.2,29.3,3,5,0,MIA,333
H,1,1,13.7,2,3.3,5.2,2,2.2,1,PHX,643
A,13,3,12.2,0,0.6,3.3,2,3.4,0,WAS,486
A,10,2,20.6,0,0.9,25,3,8.6,1,MIN,87
H,6,4,10.1,0,1.2,24.4,3,4.6,0,HOU,511
A,7,5,15.2,0,0.7,24.5,3,8.3,0,LAL,167
H,4,1,14.1,0,2.6,17.7,2,4.8,0,MIA,208
H,3,1,13.3,12,10.1,20.4,2,4.3,1,TOR,550
A,2,2,10.1,3,7.7,18,2,3.8,0,MIL,345
A,10,4,14.7,9,8.8,8,2,3.7,1,WAS,138
A,17,4,10.2,3,3.9,20.3,2,7.4,1,CHI,306
A,13,5,21.2,0,0,1.7,2,1.7,1,OKC,68
H,1,1,4.4,1,2.3,2.6,2,1,0,OKC,677
H,1,1,11,0,1,16.5,2,4.9,1,ATL,643
H,19,4,2.4,4,4.2,18.2,2,2.9,1,ORL,688
A,5,2,8.9,2,2.4,15.7,2,2.4,1,TOR,243
A,4,2,8.9,0,0.3,1.2,2,2,0,BOS,423
A,3,1,22.7,0,0.7,2.9,2,3.5,1,MEM,532
A,4,1,24,0,0.5,5.2,2,3.8,1,NOP,68
A,9,3,23.4,0,1,5.4,2,3.3,0,MIN,397
H,4,1,10.4,0,0.6,10.7,2,3.9,0,CHA,438
A,3,2,14.8,0,0.8,16.5,2,4.3,1,SAC,191
H,2,1,16.5,0,2.3,4.1,2,1.7,0,CLE,377
H,5,3,12.9,0,0.6,18.9,2,4.8,0,IND,665
